time,bank_rad,pitch_rad,heading_deg,agent_n_m,agent_e_m,agent_up_m,foe_n_m,foe_e_m,foe_up_m,foe_roll_deg,foe_pitch_deg,foe_yaw_deg
30.299999999972442,-1.4676958328746887,-0.7059979408117162,17.105743041241364,-86.79125335071194,-1363.5789228360115,6850.351930284611,-436.4819938685362,-2922.1129401484686,6775.998529124379,-80.6629565854827,-0.36165662447408475,149.28664358790581
30.39999999997235,-1.4817520825935733,-0.7810140175527222,15.755179545959397,-67.08866483084104,-1353.0484592806677,6848.530387916422,-462.22280565590864,-2911.945750181257,6774.30409146266,-81.31176371519528,-0.3577192951434857,148.17210313434245
30.49999999997226,-1.4883894663187436,-0.8743392356157285,14.382369340729527,-47.17400238575826,-1342.9950910252296,6846.680700262875,-487.7211887340624,-2901.268453404993,6772.60917151638,-82.73906226518736,-0.36767391608623584,147.04885591877544
30.59999999997217,-1.499807079490327,-0.9950439114994594,13.014564095894585,-27.049740274994452,-1333.4625172625028,6844.800768433187,-512.9920245780102,-2890.1201438737835,6770.903618128038,-83.64265264679415,-0.4320463425351461,145.8926888315034
30.69999999997208,-1.5042810037296763,-1.1276654755318432,11.62907932542296,-6.738172117911976,-1324.412735746078,6842.883785355119,-538.0005224488623,-2878.4725082417576,6769.177620880599,-85.2818563345931,-0.5205985817905433,144.73464274873362
30.799999999971988,-1.513698873403093,-1.2812583161975029,10.252434129589389,13.756287883723799,-1315.8896944086143,6840.927959838492,-562.7866907932168,-2866.392936119831,6767.416154802043,-83.90279634730058,-0.5074623054901999,143.55586171527304
30.899999999971897,-1.487140918050247,-1.329073008468721,8.854910982709132,34.407559540043785,-1307.816796794152,6838.923751119599,-587.3875934031743,-2853.9380894026613,6765.624276780743,-80.74926038023894,-0.48289981654795916,142.39288598862623
30.999999999971806,-1.4330816266488728,-1.3198775726640652,7.444990631861314,55.19622863586308,-1300.1244015033153,6836.877819556797,-611.73919213571,-2841.0432720505405,6763.832709488342,-79.19625881807244,-0.5292421616996184,141.2913907847691
31.099999999971715,-1.3967701155303356,-1.3405096852099283,6.081457877609985,76.12331064088178,-1292.8763532829773,6834.8156909539375,-635.782096098408,-2827.656189148341,6762.057619940839,-79.20420357060586,-0.4976173013012561,140.237074959243
31.199999999971624,-1.3994305515621919,-1.3900679801394873,4.781345701408133,97.18925254602854,-1286.1732458211416,6832.76437239596,-659.5384682567927,-2813.818101730396,6760.298624078509,-79.28609360896623,-0.4588413711560489,139.15298544616104
31.299999999971533,-1.4127360105069795,-1.3731757144611716,3.511740362274211,118.3813236518234,-1280.0376971295639,6830.723787712232,-682.9729684738512,-2799.5072388209987,6758.556509273806,-80.29967728958249,-0.40329237416669766,138.06328225044956
31.399999999971442,-1.4212488584859622,-1.3364754700834236,2.2130742561302474,139.68125918890908,-1274.4077067877395,6828.681768953384,-706.1076250280584,-2784.7616251966933,6756.823302772325,-80.8916551854102,-0.38465986499358223,136.935971246905
31.49999999997135,-1.4350602582932084,-1.3181799442932434,0.9089904732412188,161.07778864356186,-1269.3235522082398,6826.63958975738,-728.9044295759139,-2769.559110879384,6755.093978855441,-82.25686296800357,-0.38008710497294396,135.80354708890675
31.59999999997126,-1.4417530184129856,-1.3128628566312481,359.57781162706607,182.55706172041127,-1264.7427874465552,6824.587548537299,-751.3858510267676,-2753.9357135290593,6753.358497090859,-83.10221286421763,-0.4279226952210522,134.63973003013922
31.69999999997117,-1.4529045025236758,-1.335546959302769,358.24619464017604,204.10600292691313,-1260.7062677387714,6822.526198181132,-773.512041746324,-2737.870131328852,6751.607958428291,-84.67879741255885,-0.4998511058444382,133.47531377263857
31.799999999971078,-1.4569555839027308,-1.3712052774947012,356.89283524270655,225.71307047573475,-1257.171708557425,6820.447271719829,-795.3358007917878,-2721.421614341115,6749.8270118924975,-83.27218591883076,-0.4649024503967967,132.29026666099335
31.899999999970987,-1.465523926251934,-1.4312464639120777,355.54416089267255,247.3633294080145,-1254.179972441171,6818.351647383759,-816.9045337476987,-2704.639626836833,6748.020369972905,-80.08718030836444,-0.4159441846338945,131.1107161876892
31.999999999970896,-1.4674548893517008,-1.4994941596530054,354.17795223560086,269.04745653292673,-1251.6887727246174,6816.2324834825195,-838.1423440145402,-2687.4725696345026,6746.220138592708,-78.47235142386664,-0.43983733351821064,129.9890271781722
32.099999999970805,-1.4741236615068387,-1.5865486082599762,352.82006448798336,290.74863486006365,-1249.7386245641703,6814.091074664784,-858.9498899093783,-2669.8574740151394,6744.452124643251,-80.65678319080637,-0.5392618678787375,128.89858824586238
32.199999999970714,-1.4745792511937472,-1.677000821395686,351.447388853284,312.4597032054251,-1248.2871706486696,6811.921663372967,-879.2635983551563,-2651.7661846593423,6742.704726429892,-83.58397381931722,-0.5560244527119103,127.80299262855411
32.29999999997062,-1.4799503115276407,-1.781803946775093,350.0852477145799,334.1619738912876,-1247.3743144942719,6809.725881418348,-899.150331591099,-2633.264327430182,6740.947781571096,-83.44635590752056,-0.4825463164108931,126.62805748896302
