time,bank_rad,pitch_rad,heading_deg,agent_n_m,agent_e_m,agent_up_m,foe_n_m,foe_e_m,foe_up_m,foe_roll_deg,foe_pitch_deg,foe_yaw_deg
3.9999999999999885,-0.04140252015522813,-19.250665898777598,358.12985728160237,1177.1296625167008,-6.02970611353315,5369.497522616163,2416.5271059512993,15.111413437592681,5245.733284364274,3.8535106939725794,5.6227461981843705,178.71600205504316
4.099999999999993,-0.03637978467573895,-16.898279842276597,358.1989061890232,1206.0684544709475,-6.630128103424749,5361.006471266995,2387.182985345539,15.683163114607733,5249.066364651338,3.996826026492545,5.366437381932497,178.70656819464588
4.199999999999998,-0.00039970070389293505,-14.015589864396274,358.1690928427505,1235.062177869683,-7.237754915624508,5352.519475805569,2357.81004632064,16.25549346131641,5252.32142464276,4.155883227438613,5.080543888180253,178.69448101607048
4.300000000000003,-0.013987460761545502,-11.205204938293399,358.15373444536,1264.1643401115582,-7.860295214974153,5344.2735588123505,2328.40764546395,16.82903509599804,5255.489337322516,4.332951199110338,4.763718918010286,178.6793941501268
4.400000000000008,2.9791092996724467e-05,-9.393669104284347,358.24711593110743,1293.3991754257654,-8.501058794263663,5336.369982586143,2298.9752422375905,17.40452771121675,5258.560124660254,4.530878820979371,4.417540216612468,178.6611400924185
4.500000000000013,0.09690032379652609,-8.413669261201598,358.4576127190838,1322.7570902261953,-9.146857292429265,5328.745687115685,2269.512368744237,17.982818993435156,5261.523186755651,4.753077415221801,4.044862172696661,178.6396015883182
4.600000000000018,0.22704783062910633,-7.0082860933031235,358.8054588886509,1352.2287134493176,-9.763816401593798,5321.38489935734,2240.018627144881,18.564868177238132,5264.367484857765,5.003181856613777,3.6469198065879973,178.61448831391684
4.700000000000023,0.30691761513779975,-5.763775651634864,359.2092432159888,1381.792201280628,-10.286545718365899,5314.4184191522245,2210.493706523346,19.15175659741797,5267.081638394219,5.2848862376809995,3.2237828679314897,178.58534145486058
4.800000000000028,0.3225700344198337,-4.779664706150114,359.6598740085209,1411.4312691382813,-10.652309064177897,5307.958038121015,2180.937394469511,19.744699528958467,5269.654036211917,5.601348412119321,2.7768185597102057,178.55173252134614
4.900000000000033,0.3227654873098212,-3.828061949266493,0.1627265920103625,1441.1309258537933,-10.844922387796421,5302.00481314188,2151.3495971783577,20.345056845051904,5272.072980379585,5.955322050755479,2.3087116467523106,178.5133204608244
5.000000000000038,0.3197486937712577,-2.8755269100547656,0.6622289285528805,1470.8808796848145,-10.863439760299496,5296.545247007695,2121.730350437391,20.954349582542907,5274.326764776948,6.350655637267094,1.8212483929269558,178.46968515501516
5.100000000000043,0.29411548284968875,-1.9175854832693586,1.0846176954184177,1500.6915066428805,-10.700766792335736,5291.597237014702,2092.079905852685,21.57428062395936,5276.40369299199,6.793240983403017,1.314798584399426,178.4202009943172
5.200000000000048,0.236575225421462,-1.079162814782135,1.4070269276902083,1530.5760640690455,-10.35992790803673,5287.20471668787,2062.3989884430744,22.20676665830627,5278.292017533642,7.2914322622745695,0.788784553287964,178.36403466286643
5.300000000000053,0.1693580669765374,-0.311774812938203,1.6325362645400097,1560.525389996574,-9.879066197452973,5283.341938167724,2032.6885223878487,22.854001369437388,5279.979829382497,7.857659375914197,0.24190755695240412,178.30012127533067
5.400000000000058,0.09780522079061221,0.5170273603356109,1.7702194533233082,1590.5312724747644,-9.297485610296937,5279.99510193547,2002.9495351928026,23.51855961311422,5281.454746352399,8.511944359355965,-0.3299933377128648,178.22680565652632
5.500000000000063,0.0642126837218141,1.1675860122014687,1.8990359701293322,1620.5788148251222,-8.657406850821026,5277.128685051513,1973.1831398055888,24.203569967418087,5282.703361393556,9.286432767088442,-0.9350873353278141,178.14136802432054
5.600000000000068,0.12042617467160319,1.877976461297553,2.0737746513927267,1650.656612919912,-7.978257550147506,5274.622153176186,1943.3905175951436,24.91304104197229,5283.71023657769,10.233719309882606,-1.5884905347335123,178.03913298243043
5.700000000000073,0.2441284116947243,3.0287303052631738,2.393690461189662,1680.7760196821416,-7.2480936987364,5272.39704079552,1913.5730084959562,25.652456568315966,5284.456225388843,11.443277977841007,-2.32178332564758,177.91067924078104
5.800000000000078,0.38104060046627297,3.6625418057461387,2.6787900178566444,1710.9502284586222,-6.423604060532179,5270.469148030669,1883.7321606679564,26.430057671672678,5284.915106587324,13.07935792264764,-3.1903779231353777,177.73784765313437
5.900000000000083,0.518968040260593,3.635775259482457,2.951545373843805,1741.1634626861721,-5.456262555306709,5268.860320159775,1853.8683353393706,27.25843536125997,5285.05257825957,15.482999694132715,-4.122859770258805,177.52674676945037
6.000000000000088,0.6727615150491497,4.2240893476999375,3.648025392304452,1771.4169041323398,-4.317978281684432,5267.499426589751,1823.98031464909,28.156908390725775,5284.82941618959,19.520731266070975,-5.009257933008349,177.2998619663572
6.100000000000093,0.7621461478056253,4.340909460871311,4.033086655696593,1801.6883769971648,-2.9386064417110185,5266.402829028565,1794.064085867357,29.15892096462856,5284.198329750145,26.204550078067065,-5.842439295664806,177.02081967876296
6.200000000000098,0.7681822355752898,5.098998814910427,5.050825168859375,1831.9050416892055,-1.2132568061757343,5265.642455406627,1764.116310446031,30.312044340498435,5283.128602032092,35.2913546781338,-6.600209950084034,176.5834435594032
6.300000000000103,0.7132121960422443,6.029960589876815,6.197850644534296,1862.0263600634637,0.9412967412358928,5265.3015123911,1734.1541892075832,31.618746295685707,5281.701710071841,42.366695648505974,-7.21495721360958,175.89673308913441
6.400000000000108,0.6128463101518993,6.989887096103644,7.193062989906709,1892.0297455990296,3.526246261956931,5265.427761103079,1704.190772698119,33.08356619429133,5279.976067677605,47.923071544668744,-7.788971192367201,175.1878660581823
6.500000000000113,0.47613742168572964,8.071441690704493,8.003517289365789,1921.897862382459,6.499496581711111,5266.0713510035275,1674.2207517728807,34.75203905092757,5277.932403693053,52.616035483500326,-7.983225456338731,174.7032449500066
6.600000000000118,0.35012725315937826,9.249415393389514,8.675436233353523,1951.6235780436339,9.780913099779465,5267.268518561572,1644.2456949199482,36.56629763518054,5275.653356011016,56.09897038602664,-7.545989854144974,175.1083085024039
6.700000000000123,0.3018526587368882,10.462170470003544,9.238373629943574,1981.2297024227476,13.270458393626615,5268.957648051202,1614.247272001339,38.49602955903555,5273.171655100957,59.14392634204591,-6.87318243570815,175.8570105103769
6.800000000000128,0.30862973557420237,11.597440321242363,9.63749556751463,2010.732290948876,16.924098791239636,5271.077645946095,1584.2250914433553,40.39624953601933,5270.590341383752,57.951746032385394,-6.080849117305677,176.74131220006632
6.900000000000133,0.30004981768556643,12.62786735316125,9.938199748930147,2040.10468243512,20.746353160936778,5273.677550535483,1554.1861213158406,42.10314617381791,5268.0228865112995,51.21938697165772,-5.130828464880016,177.78095403361755
7.000000000000138,0.3191351463832908,13.624317915318699,10.328529788204744,2069.3454362972066,24.72261364106281,5276.735120752109,1524.1344336200689,43.54056128633023,5265.560567204592,42.653176454518885,-4.122404301330941,178.78736228556352
7.100000000000143,0.3604297471481899,14.617768756362612,10.698091141842859,2098.4677104973684,28.85010613803112,5280.185985411564,1494.0564079800272,44.77082478182714,5263.20110570704,37.65372369016137,-3.0838511962992143,179.74562454167568
7.200000000000148,0.3624904598114911,15.569869537589963,11.059266917929989,2127.4298730157507,33.15883258688131,5284.10087844919,1463.9351800915567,45.85213184939875,5260.908554137919,38.60875387098782,-2.055421446614065,180.6344704653306
7.300000000000153,0.33286430993184624,16.184242095271426,11.266790080318701,2156.2282304668684,37.660514911472944,5288.511608724645,1433.758044222297,46.808925855605644,5258.65589722783,44.01669994174084,-1.1170517033400584,181.5171011386236
7.400000000000158,0.267742776789402,15.646733563745183,11.048681925985527,2184.893053643638,42.33301606289914,5293.403047073051,1403.5304250735792,47.58433098597638,5256.483601614431,49.95002828939253,-0.2811079655401803,182.38231903212122
7.5000000000001625,0.23239361179565154,14.677903982028127,10.84170533712677,2213.4600502526073,47.108831987030364,5298.640178665978,1373.2736856061229,48.07303354158436,5254.466992338636,54.428526031838715,0.3788622053175116,183.30654726226214
7.6000000000001675,0.22364961316043636,14.647568084955326,10.794034665772461,2241.9477680625073,51.95581111011117,5304.099434019033,1343.006649585621,48.20052096075775,5252.625846815622,58.456813085416464,0.9082853101724178,184.2459142150125
